2025-05-10 16:51:40,735 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Start training
2025-05-10 16:51:44,310 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 1/2000 || Iter: 0/116025 || Loss: 2.4375
2025-05-10 16:52:27,661 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 66/2000 || Iter: 65/116025 || Loss: 2.484375
2025-05-10 16:52:28,311 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 67/2000 || Iter: 66/116025 || Loss: 2.375
2025-05-10 16:52:28,944 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 68/2000 || Iter: 67/116025 || Loss: 2.21875
2025-05-10 16:52:29,582 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 69/2000 || Iter: 68/116025 || Loss: 2.296875
2025-05-10 16:52:30,232 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 70/2000 || Iter: 69/116025 || Loss: 2.09375
2025-05-10 16:52:30,863 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 71/2000 || Iter: 70/116025 || Loss: 2.21875
2025-05-10 16:52:31,506 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 72/2000 || Iter: 71/116025 || Loss: 2.1875
2025-05-10 16:52:32,144 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 73/2000 || Iter: 72/116025 || Loss: 2.4375
2025-05-10 16:52:32,783 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 74/2000 || Iter: 73/116025 || Loss: 2.171875
2025-05-10 16:52:33,419 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 75/2000 || Iter: 74/116025 || Loss: 2.3125
2025-05-10 16:52:34,062 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 76/2000 || Iter: 75/116025 || Loss: 2.21875
2025-05-10 16:52:34,696 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 77/2000 || Iter: 76/116025 || Loss: 2.25
2025-05-10 16:52:35,335 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 78/2000 || Iter: 77/116025 || Loss: 2.1875
2025-05-10 16:52:35,974 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 79/2000 || Iter: 78/116025 || Loss: 2.5
2025-05-10 16:52:36,616 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 80/2000 || Iter: 79/116025 || Loss: 2.125
2025-05-10 16:52:37,255 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 81/2000 || Iter: 80/116025 || Loss: 2.390625
2025-05-10 16:52:37,907 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 82/2000 || Iter: 81/116025 || Loss: 2.1875
2025-05-10 16:52:38,550 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 83/2000 || Iter: 82/116025 || Loss: 2.234375
2025-05-10 16:52:39,216 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 84/2000 || Iter: 83/116025 || Loss: 2.71875
2025-05-10 16:52:39,855 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 85/2000 || Iter: 84/116025 || Loss: 2.25
2025-05-10 16:52:40,488 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 86/2000 || Iter: 85/116025 || Loss: 2.4375
2025-05-10 16:52:41,119 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 87/2000 || Iter: 86/116025 || Loss: 2.25
2025-05-10 16:52:41,761 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 88/2000 || Iter: 87/116025 || Loss: 2.359375
2025-05-10 16:52:42,399 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 89/2000 || Iter: 88/116025 || Loss: 2.375
2025-05-10 16:52:43,033 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 90/2000 || Iter: 89/116025 || Loss: 2.1875
2025-05-10 16:52:43,668 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 91/2000 || Iter: 90/116025 || Loss: 2.390625
2025-05-10 16:52:44,307 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 92/2000 || Iter: 91/116025 || Loss: 2.4375
2025-05-10 16:52:44,952 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 93/2000 || Iter: 92/116025 || Loss: 2.328125
2025-05-10 16:52:45,583 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 94/2000 || Iter: 93/116025 || Loss: 2.21875
2025-05-10 16:52:46,219 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 95/2000 || Iter: 94/116025 || Loss: 2.171875
2025-05-10 16:52:46,871 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 96/2000 || Iter: 95/116025 || Loss: 2.21875
2025-05-10 16:52:47,505 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 97/2000 || Iter: 96/116025 || Loss: 2.234375
2025-05-10 16:52:48,139 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 98/2000 || Iter: 97/116025 || Loss: 2.375
2025-05-10 16:52:48,773 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 99/2000 || Iter: 98/116025 || Loss: 2.28125
2025-05-10 16:52:49,404 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 100/2000 || Iter: 99/116025 || Loss: 2.28125
2025-05-10 16:52:50,047 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 101/2000 || Iter: 100/116025 || Loss: 2.25
2025-05-10 16:52:50,675 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 102/2000 || Iter: 101/116025 || Loss: 2.5
2025-05-10 16:52:51,342 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 103/2000 || Iter: 102/116025 || Loss: 2.46875
2025-05-10 16:52:51,989 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 104/2000 || Iter: 103/116025 || Loss: 2.515625
2025-05-10 16:52:52,634 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 105/2000 || Iter: 104/116025 || Loss: 2.25
2025-05-10 16:52:53,272 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 106/2000 || Iter: 105/116025 || Loss: 2.34375
2025-05-10 16:52:53,920 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 107/2000 || Iter: 106/116025 || Loss: 2.40625
2025-05-10 16:52:54,559 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 108/2000 || Iter: 107/116025 || Loss: 2.28125
2025-05-10 16:52:55,192 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 109/2000 || Iter: 108/116025 || Loss: 2.3125
2025-05-10 16:52:55,829 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 110/2000 || Iter: 109/116025 || Loss: 2.359375
2025-05-10 16:52:56,471 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 111/2000 || Iter: 110/116025 || Loss: 2.0625
2025-05-10 16:52:57,110 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 112/2000 || Iter: 111/116025 || Loss: 2.15625
2025-05-10 16:52:57,752 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 113/2000 || Iter: 112/116025 || Loss: 2.3125
2025-05-10 16:52:58,392 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 114/2000 || Iter: 113/116025 || Loss: 2.171875
2025-05-10 16:52:59,023 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 115/2000 || Iter: 114/116025 || Loss: 2.375
2025-05-10 16:52:59,670 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 116/2000 || Iter: 115/116025 || Loss: 2.5
2025-05-10 16:53:00,304 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 117/2000 || Iter: 116/116025 || Loss: 2.21875
2025-05-10 16:53:00,934 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 118/2000 || Iter: 117/116025 || Loss: 2.46875
2025-05-10 16:53:01,567 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 119/2000 || Iter: 118/116025 || Loss: 2.40625
2025-05-10 16:53:02,208 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 120/2000 || Iter: 119/116025 || Loss: 2.28125
2025-05-10 16:53:02,841 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 121/2000 || Iter: 120/116025 || Loss: 2.4375
2025-05-10 16:53:03,504 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 122/2000 || Iter: 121/116025 || Loss: 2.25
2025-05-10 16:53:04,145 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 123/2000 || Iter: 122/116025 || Loss: 2.109375
2025-05-10 16:53:04,779 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 124/2000 || Iter: 123/116025 || Loss: 2.234375
2025-05-10 16:53:05,415 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 125/2000 || Iter: 124/116025 || Loss: 2.15625
2025-05-10 16:53:06,054 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 126/2000 || Iter: 125/116025 || Loss: 2.3125
2025-05-10 16:53:06,687 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 127/2000 || Iter: 126/116025 || Loss: 2.40625
2025-05-10 16:53:07,319 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 128/2000 || Iter: 127/116025 || Loss: 2.453125
2025-05-10 16:53:07,976 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 129/2000 || Iter: 128/116025 || Loss: 2.390625
2025-05-10 16:53:08,611 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 130/2000 || Iter: 129/116025 || Loss: 2.40625
2025-05-10 16:53:09,273 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 131/2000 || Iter: 130/116025 || Loss: 2.25
2025-05-10 16:53:09,917 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 132/2000 || Iter: 131/116025 || Loss: 2.25
2025-05-10 16:53:10,576 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 133/2000 || Iter: 132/116025 || Loss: 2.40625
2025-05-10 16:53:11,233 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 134/2000 || Iter: 133/116025 || Loss: 2.328125
2025-05-10 16:53:11,864 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 135/2000 || Iter: 134/116025 || Loss: 2.3125
2025-05-10 16:53:12,512 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 136/2000 || Iter: 135/116025 || Loss: 2.375
2025-05-10 16:53:13,160 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 137/2000 || Iter: 136/116025 || Loss: 2.3125
2025-05-10 16:53:13,832 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 138/2000 || Iter: 137/116025 || Loss: 1.984375
2025-05-10 16:53:14,516 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 139/2000 || Iter: 138/116025 || Loss: 2.21875
2025-05-10 16:53:15,162 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 140/2000 || Iter: 139/116025 || Loss: 2.1875
2025-05-10 16:53:15,812 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 141/2000 || Iter: 140/116025 || Loss: 2.140625
2025-05-10 16:53:16,454 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 142/2000 || Iter: 141/116025 || Loss: 2.40625
2025-05-10 16:53:17,096 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 143/2000 || Iter: 142/116025 || Loss: 2.515625
2025-05-10 16:53:17,726 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 144/2000 || Iter: 143/116025 || Loss: 2.234375
2025-05-10 16:53:18,357 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 145/2000 || Iter: 144/116025 || Loss: 2.375
2025-05-10 16:53:19,016 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 146/2000 || Iter: 145/116025 || Loss: 2.1875
2025-05-10 16:53:19,671 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 147/2000 || Iter: 146/116025 || Loss: 2.1875
2025-05-10 16:53:20,304 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 148/2000 || Iter: 147/116025 || Loss: 2.359375
2025-05-10 16:53:20,978 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 149/2000 || Iter: 148/116025 || Loss: 2.40625
2025-05-10 16:53:21,618 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 150/2000 || Iter: 149/116025 || Loss: 2.34375
2025-05-10 16:53:22,249 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 151/2000 || Iter: 150/116025 || Loss: 2.203125
2025-05-10 16:53:22,912 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 152/2000 || Iter: 151/116025 || Loss: 2.21875
2025-05-10 16:53:23,547 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 153/2000 || Iter: 152/116025 || Loss: 2.296875
2025-05-10 16:53:24,187 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 154/2000 || Iter: 153/116025 || Loss: 2.234375
2025-05-10 16:53:24,824 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 155/2000 || Iter: 154/116025 || Loss: 2.359375
2025-05-10 16:53:25,471 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 156/2000 || Iter: 155/116025 || Loss: 2.28125
2025-05-10 16:53:26,116 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 157/2000 || Iter: 156/116025 || Loss: 2.203125
2025-05-10 16:53:26,748 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 158/2000 || Iter: 157/116025 || Loss: 2.125
2025-05-10 16:53:27,387 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 159/2000 || Iter: 158/116025 || Loss: 2.234375
2025-05-10 16:53:28,044 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 160/2000 || Iter: 159/116025 || Loss: 2.25
2025-05-10 16:53:28,692 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 161/2000 || Iter: 160/116025 || Loss: 2.21875
2025-05-10 16:53:29,364 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 162/2000 || Iter: 161/116025 || Loss: 2.265625
2025-05-10 16:53:30,032 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 163/2000 || Iter: 162/116025 || Loss: 2.265625
2025-05-10 16:53:30,683 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 164/2000 || Iter: 163/116025 || Loss: 2.28125
2025-05-10 16:53:32,492 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 165/2000 || Iter: 164/116025 || Loss: 2.34375
2025-05-10 16:53:33,159 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 166/2000 || Iter: 165/116025 || Loss: 2.09375
2025-05-10 16:53:33,799 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 167/2000 || Iter: 166/116025 || Loss: 2.296875
2025-05-10 16:53:34,441 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 168/2000 || Iter: 167/116025 || Loss: 2.21875
2025-05-10 16:53:35,074 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 169/2000 || Iter: 168/116025 || Loss: 2.0625
2025-05-10 16:53:35,747 - Books-top_k-10-steps-2000-May-10-2025_16-51-40 - INFO - Steps: 170/2000 || Iter: 169/116025 || Loss: 2.21875
